Region,Segment,Sub-segment,Sub-segment 1,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
South Africa,By Power Rating,250 W - 500 W,250 W - 500 W,19519.0,19160.0,20653.0,22273.0,24090.0,26023.0,28099.0,30313.0,32648.0,35080.0,37586.0,40190.0,42906.0
South Africa,By Power Rating,More than 500 W,More than 500 W,7892.0,7561.0,7952.0,8362.0,8814.0,9275.0,9750.0,10235.0,10719.0,11193.0,11647.0,12087.0,12513.0
South Africa,By Provider,Direct Sales through OEM,Direct Sales through OEM,7131.0,6848.0,7222.0,7619.0,8062.0,8520.0,9000.0,9498.0,10008.0,10520.0,11026.0,11534.0,12047.0
South Africa,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,17105.0,16700.0,17903.0,19202.0,20655.0,22191.0,23830.0,25568.0,27387.0,29267.0,31187.0,33166.0,35214.0
South Africa,By Provider,Retailers,Retailers,8481.0,8196.0,8699.0,9236.0,9835.0,10460.0,11119.0,11810.0,12523.0,13248.0,13975.0,14712.0,15463.0
South Africa,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,19929.0,19479.0,20906.0,22444.0,24163.0,25979.0,27917.0,29970.0,32116.0,34333.0,36595.0,38924.0,41331.0
South Africa,By End User,Residential,Residential,30472.0,29944.0,32313.0,34886.0,37772.0,40848.0,44155.0,47686.0,51415.0,55305.0,59320.0,63499.0,67864.0
South Africa,By End User,Commercial and Industrial,Commercial and Industrial,15501.0,14871.0,15666.0,16511.0,17453.0,18426.0,19444.0,20500.0,21578.0,22659.0,23726.0,24794.0,25869.0
South Africa,By End User,Utility-scale,Utility-scale,6674.0,6408.0,6750.0,7104.0,7489.0,7876.0,8268.0,8660.0,9042.0,9404.0,9736.0,10042.0,10322.0
Rest of Middle East & Africa,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,220340.0,210964.0,221783.0,233238.0,245970.0,259061.0,272692.0,286753.0,301004.0,315186.0,329056.0,342807.0,356516.0
Rest of Middle East & Africa,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,147139.0,143286.0,153184.0,163796.0,175604.0,187990.0,201103.0,214884.0,229168.0,243767.0,258489.0,273481.0,288807.0
Rest of Middle East & Africa,By Power Rating,Less than 250 W,Less than 250 W,186833.0,179855.0,190107.0,201013.0,213138.0,225703.0,238870.0,252552.0,266545.0,280621.0,294562.0,308540.0,322624.0
Rest of Middle East & Africa,By Power Rating,250 W - 500 W,250 W - 500 W,127963.0,124096.0,132142.0,140758.0,150355.0,160398.0,171013.0,182149.0,193665.0,205404.0,217206.0,229199.0,241437.0
Rest of Middle East & Africa,By Power Rating,More than 500 W,More than 500 W,52683.0,50299.0,52719.0,55263.0,58081.0,60951.0,63912.0,66936.0,69962.0,72928.0,75776.0,78549.0,81261.0
Rest of Middle East & Africa,By Provider,Direct Sales through OEM,Direct Sales through OEM,56953.0,53969.0,56154.0,58448.0,61005.0,63593.0,66251.0,68952.0,71635.0,74240.0,76711.0,79096.0,81414.0
Rest of Middle East & Africa,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,113023.0,109227.0,115904.0,123032.0,130962.0,139224.0,147922.0,157006.0,166352.0,175821.0,185276.0,194826.0,204515.0
Rest of Middle East & Africa,By Provider,Retailers,Retailers,67997.0,64881.0,67974.0,71241.0,74872.0,78587.0,82439.0,86393.0,90376.0,94310.0,98123.0,101874.0,105585.0
Rest of Middle East & Africa,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,129506.0,126174.0,134935.0,144314.0,154734.0,165648.0,177183.0,189287.0,201809.0,214582.0,227434.0,240492.0,253809.0
Rest of Middle East & Africa,By End User,Residential,Residential,200106.0,194002.0,206518.0,219918.0,234841.0,250453.0,266949.0,284247.0,302128.0,320345.0,338651.0,357243.0,376206.0
Rest of Middle East & Africa,By End User,Commercial and Industrial,Commercial and Industrial,115555.0,110939.0,116945.0,123320.0,130405.0,137719.0,145359.0,153270.0,161325.0,169385.0,177319.0,185231.0,193163.0
Rest of Middle East & Africa,By End User,Utility-scale,Utility-scale,51818.0,49310.0,51504.0,53797.0,56328.0,58879.0,61487.0,64120.0,66719.0,69223.0,71574.0,73814.0,75954.0
Latin America,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,303751.0,285239.0,294836.0,305641.0,318572.0,332547.0,347958.0,364863.0,383198.0,402932.0,424106.0,447403.0,473470.0
Latin America,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,229739.0,219077.0,229918.0,241960.0,255986.0,271191.0,287940.0,306337.0,326384.0,348109.0,371605.0,397534.0,426562.0
Latin America,By Power Rating,Less than 250 W,Less than 250 W,258210.0,243807.0,253397.0,264132.0,276828.0,290571.0,305722.0,322355.0,340437.0,359963.0,380994.0,404169.0,430113.0
Latin America,By Power Rating,250 W - 500 W,250 W - 500 W,195864.0,186239.0,194920.0,204593.0,215915.0,228198.0,241746.0,256640.0,272880.0,290484.0,309525.0,330553.0,354115.0
Latin America,By Power Rating,More than 500 W,More than 500 W,79416.0,74271.0,76437.0,78875.0,81815.0,84969.0,88430.0,92204.0,96265.0,100594.0,105192.0,110215.0,115805.0
Latin America,By Provider,Direct Sales through OEM,Direct Sales through OEM,73932.0,69003.0,70890.0,73042.0,75671.0,78513.0,81657.0,85109.0,88851.0,92868.0,97166.0,101895.0,107193.0
Latin America,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,171854.0,162635.0,169407.0,176968.0,185869.0,195502.0,206114.0,217759.0,230420.0,244095.0,258831.0,275067.0,293232.0
Latin America,By Provider,Retailers,Retailers,87987.0,82594.0,85342.0,88438.0,92147.0,96157.0,100579.0,105431.0,110694.0,116358.0,122435.0,129122.0,136606.0
Latin America,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,199718.0,190085.0,199115.0,209154.0,220871.0,233566.0,247549.0,262900.0,279618.0,297720.0,317278.0,338853.0,363001.0
Latin America,By End User,Residential,Residential,305852.0,291234.0,305248.0,320867.0,339129.0,358967.0,380868.0,404973.0,431291.0,459865.0,490827.0,525061.0,563460.0
Latin America,By End User,Commercial and Industrial,Commercial and Industrial,158789.0,148815.0,153514.0,158821.0,165207.0,172106.0,179716.0,188062.0,197106.0,206828.0,217243.0,228696.0,241510.0
Latin America,By End User,Utility-scale,Utility-scale,68848.0,64268.0,65991.0,67912.0,70222.0,72665.0,75315.0,78165.0,81185.0,84348.0,87641.0,91179.0,95063.0
Global,By Region,Latin America,Brazil,230414.0,219775.0,230739.0,242952.0,257206.0,272701.0,289813.0,308655.0,329242.0,351615.0,375881.0,402727.0,432848.0
Global,By Region,Latin America,Argentina,37979.0,35583.0,36695.0,37952.0,39466.0,41101.0,42905.0,44884.0,47029.0,49333.0,51802.0,54517.0,57556.0
Global,By Region,Latin America,Mexico,145003.0,136456.0,141347.0,146838.0,153373.0,160437.0,168223.0,176763.0,186030.0,196013.0,206737.0,218538.0,231741.0
Global,By Region,Latin America,Rest of Latin America,120094.0,112503.0,115972.0,119859.0,124513.0,129498.0,134957.0,140898.0,147282.0,154080.0,161291.0,169155.0,177888.0
Brazil,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,131935.0,125088.0,130541.0,136625.0,143773.0,151520.0,160062.0,169445.0,179663.0,190720.0,202659.0,215830.0,230581.0
Brazil,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,98479.0,94687.0,100199.0,106327.0,113433.0,121181.0,129751.0,139210.0,149579.0,160895.0,173222.0,186897.0,202267.0
Brazil,By Power Rating,Less than 250 W,Less than 250 W,112123.0,106956.0,112303.0,118259.0,125210.0,132767.0,141112.0,150301.0,160342.0,171255.0,183092.0,196188.0,210883.0
Brazil,By Power Rating,250 W - 500 W,250 W - 500 W,84127.0,80612.0,85023.0,89935.0,95649.0,101878.0,108769.0,116373.0,124706.0,133793.0,143684.0,154655.0,166987.0
Brazil,By Power Rating,More than 500 W,More than 500 W,34164.0,32207.0,33413.0,34758.0,36347.0,38057.0,39932.0,41981.0,44194.0,46567.0,49105.0,51884.0,54979.0
Brazil,By Provider,Direct Sales through OEM,Direct Sales through OEM,32336.0,30491.0,31647.0,32942.0,34477.0,36138.0,37967.0,39975.0,42155.0,44506.0,47036.0,49820.0,52936.0
Brazil,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,73865.0,70369.0,73791.0,77604.0,82058.0,86897.0,92239.0,98118.0,104537.0,111507.0,119059.0,127409.0,136774.0
Brazil,By Provider,Retailers,Retailers,38497.0,36488.0,38067.0,39829.0,41901.0,44145.0,46619.0,49338.0,52297.0,55499.0,58955.0,62768.0,67037.0
Brazil,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,85717.0,82427.0,87234.0,92577.0,98770.0,105521.0,112987.0,121224.0,130253.0,140103.0,150831.0,162729.0,176100.0
Brazil,By End User,Residential,Residential,131389.0,126287.0,133608.0,141763.0,151236.0,161581.0,173043.0,185712.0,199624.0,214831.0,231425.0,249863.0,270619.0
Brazil,By End User,Commercial and Industrial,Commercial and Industrial,68996.0,65257.0,67937.0,70932.0,74463.0,78285.0,82499.0,87124.0,92155.0,97590.0,103449.0,109906.0,117134.0
Brazil,By End User,Utility-scale,Utility-scale,30030.0,28231.0,29195.0,30257.0,31508.0,32834.0,34271.0,35818.0,37463.0,39194.0,41007.0,42957.0,45094.0
Argentina,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,21177.0,19706.0,20184.0,20733.0,21414.0,22149.0,22964.0,23860.0,24830.0,25870.0,26980.0,28201.0,29570.0
Argentina,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,16802.0,15877.0,16511.0,17219.0,18052.0,18952.0,19941.0,21024.0,22198.0,23463.0,24822.0,26317.0,27986.0
Argentina,By Power Rating,Less than 250 W,Less than 250 W,18021.0,16860.0,17363.0,17933.0,18622.0,19366.0,20188.0,21090.0,22066.0,23115.0,24238.0,25473.0,26855.0
Argentina,By Power Rating,250 W - 500 W,250 W - 500 W,14223.0,13406.0,13908.0,14470.0,15138.0,15860.0,16655.0,17528.0,18476.0,19497.0,20596.0,21805.0,23159.0
Argentina,By Power Rating,More than 500 W,More than 500 W,5735.0,5317.0,5424.0,5549.0,5706.0,5875.0,6062.0,6267.0,6487.0,6721.0,6968.0,7239.0,7542.0
Argentina,By Provider,Direct Sales through OEM,Direct Sales through OEM,5021.0,4624.0,4688.0,4766.0,4872.0,4987.0,5118.0,5263.0,5420.0,5589.0,5769.0,5968.0,6194.0
Argentina,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,12450.0,11693.0,12089.0,12534.0,13067.0,13642.0,14277.0,14972.0,15727.0,16539.0,17410.0,18368.0,19441.0
Argentina,By Provider,Retailers,Retailers,5967.0,5533.0,5648.0,5782.0,5951.0,6134.0,6338.0,6563.0,6806.0,7067.0,7345.0,7651.0,7995.0
Argentina,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,14542.0,13732.0,14271.0,14870.0,15577.0,16337.0,17173.0,18086.0,19075.0,20138.0,21278.0,22529.0,23926.0
Argentina,By End User,Residential,Residential,22199.0,20937.0,21737.0,22632.0,23692.0,24839.0,26103.0,27490.0,28997.0,30621.0,32369.0,34294.0,36448.0
Argentina,By End User,Commercial and Industrial,Commercial and Industrial,11056.0,10274.0,10510.0,10782.0,11121.0,11488.0,11895.0,12343.0,12828.0,13347.0,13902.0,14512.0,15197.0
Argentina,By End User,Utility-scale,Utility-scale,4725.0,4371.0,4449.0,4539.0,4653.0,4774.0,4907.0,5051.0,5204.0,5365.0,5531.0,5711.0,5911.0
Mexico,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,82594.0,77135.0,79292.0,81746.0,84735.0,87965.0,91533.0,95448.0,99689.0,104240.0,109108.0,114460.0,120452.0
Mexico,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,62409.0,59322.0,62055.0,65091.0,68637.0,72472.0,76690.0,81314.0,86341.0,91773.0,97629.0,104079.0,111289.0
Mexico,By Power Rating,Less than 250 W,Less than 250 W,70209.0,65866.0,68015.0,70438.0,73345.0,76485.0,79949.0,83747.0,87864.0,92292.0,97040.0,102261.0,108103.0
Mexico,By Power Rating,250 W - 500 W,250 W - 500 W,53215.0,50474.0,52696.0,55175.0,58086.0,61242.0,64721.0,68544.0,72707.0,77214.0,82082.0,87453.0,93469.0
Mexico,By Power Rating,More than 500 W,More than 500 W,21579.0,20116.0,20636.0,21224.0,21941.0,22710.0,23553.0,24472.0,25458.0,26506.0,27615.0,28824.0,30169.0
Mexico,By Provider,Direct Sales through OEM,Direct Sales through OEM,20113.0,18682.0,19100.0,19584.0,20189.0,20845.0,21572.0,22373.0,23239.0,24168.0,25159.0,26250.0,27473.0
Mexico,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,46693.0,44091.0,45826.0,47768.0,50064.0,52548.0,55285.0,58289.0,61554.0,65078.0,68871.0,73050.0,77727.0
Mexico,By Provider,Retailers,Retailers,23937.0,22376.0,23022.0,23756.0,24647.0,25610.0,26673.0,27839.0,29102.0,30458.0,31910.0,33505.0,35291.0
Mexico,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,54259.0,51308.0,53399.0,55729.0,58472.0,61435.0,64693.0,68262.0,72134.0,76309.0,80797.0,85733.0,91249.0
Mexico,By End User,Residential,Residential,83098.0,78905.0,82468.0,86443.0,91102.0,96156.0,101730.0,107856.0,114532.0,121765.0,129582.0,138212.0,147881.0
Mexico,By End User,Commercial and Industrial,Commercial and Industrial,43178.0,40105.0,41002.0,42041.0,43341.0,44748.0,46310.0,48028.0,49889.0,51883.0,54010.0,56351.0,58978.0
Mexico,By End User,Utility-scale,Utility-scale,18726.0,17447.0,17877.0,18354.0,18929.0,19533.0,20183.0,20878.0,21608.0,22365.0,23144.0,23975.0,24881.0
Rest of Latin America,By Technology,Single-Phase Micro Inverters,Single-Phase Micro Inverters,68045.0,63311.0,64819.0,66536.0,68650.0,70913.0,73399.0,76110.0,79017.0,82102.0,85360.0,88913.0,92868.0
Rest of Latin America,By Technology,Three-Phase Micro Inverters,Three-Phase Micro Inverters,52049.0,49192.0,51153.0,53323.0,55863.0,58586.0,61558.0,64789.0,68265.0,71978.0,75931.0,80242.0,85021.0
Rest of Latin America,By Power Rating,Less than 250 W,Less than 250 W,57857.0,54124.0,55715.0,57502.0,59651.0,61953.0,64474.0,67218.0,70165.0,73301.0,76624.0,80247.0,84272.0
Rest of Latin America,By Power Rating,250 W - 500 W,250 W - 500 W,44299.0,41748.0,43293.0,45013.0,47041.0,49218.0,51601.0,54195.0,56991.0,59979.0,63163.0,66640.0,70501.0
Rest of Latin America,By Power Rating,More than 500 W,More than 500 W,17938.0,16631.0,16963.0,17344.0,17821.0,18327.0,18883.0,19485.0,20126.0,20800.0,21504.0,22268.0,23115.0
Rest of Latin America,By Provider,Direct Sales through OEM,Direct Sales through OEM,16463.0,15206.0,15456.0,15750.0,16132.0,16544.0,17000.0,17499.0,18036.0,18605.0,19203.0,19857.0,20590.0
Rest of Latin America,By Provider,Distributors and Wholesalers,Distributors and Wholesalers,38846.0,36482.0,37701.0,39062.0,40680.0,42414.0,44313.0,46379.0,48602.0,50972.0,53491.0,56239.0,59290.0
Rest of Latin America,By Provider,Retailers,Retailers,19586.0,18197.0,18605.0,19070.0,19648.0,20268.0,20949.0,21692.0,22488.0,23334.0,24225.0,25198.0,26282.0
Rest of Latin America,By Provider,Solar Installers and Contractors,Solar Installers and Contractors,45200.0,42618.0,44211.0,45977.0,48052.0,50273.0,52696.0,55328.0,58156.0,61170.0,64372.0,67861.0,71726.0
Rest of Latin America,By End User,Residential,Residential,69166.0,65105.0,67435.0,70030.0,73098.0,76390.0,79992.0,83915.0,88138.0,92648.0,97450.0,102691.0,108512.0
Rest of Latin America,By End User,Commercial and Industrial,Commercial and Industrial,35560.0,33179.0,34066.0,35067.0,36282.0,37584.0,39012.0,40566.0,42235.0,44007.0,45883.0,47927.0,50200.0
Rest of Latin America,By End User,Utility-scale,Utility-scale,15367.0,14218.0,14471.0,14762.0,15132.0,15524.0,15953.0,16417.0,16910.0,17424.0,17959.0,18536.0,19176.0
